stream_id,fecha,cancion_id,plataforma_id,pais_usuario,reproducciones,ingresos_usd
609,2026-01-14,694,1,BR,26873,107.49
610,2026-03-22,150,1,US,15532,62.13
611,2025-09-24,462,5,US,38301,191.5
612,2025-12-01,663,2,AR,30828,30.83
613,2024-05-16,893,1,CO,26154,104.62
614,2025-12-04,218,3,CO,27840,194.88
615,2026-01-23,612,1,AR,36603,146.41
616,2024-03-01,54,1,BR,30963,123.85
617,2024-12-28,621,5,CL,39305,196.53
618,2025-12-27,767,4,AR,16723,200.68
619,2025-05-31,635,2,MX,44091,44.09
620,2025-01-14,136,5,ES,2795,13.97
621,2025-08-17,184,1,ES,32398,129.59
622,2024-12-13,899,2,AR,20895,20.89
623,2025-12-28,544,2,US,7757,7.76
624,2024-11-16,46,5,MX,18515,92.58
625,2026-02-04,370,5,US,17350,86.75
626,2025-09-19,850,4,US,33980,407.76
627,2024-11-16,447,5,US,48391,241.96
628,2025-05-18,783,5,ES,43184,215.92
629,2025-10-13,818,2,BR,9840,9.84
630,2024-02-25,236,1,MX,17154,68.62
631,2024-06-16,723,2,AR,32534,32.53
632,2024-02-11,453,2,CO,36856,36.86
633,2025-05-11,469,2,CL,47270,47.27
634,2024-05-31,127,1,BR,18719,74.88
635,2024-07-03,855,1,ES,17977,71.91
636,2025-07-30,913,3,BR,38343,268.4
637,2024-01-05,539,4,BR,27390,328.68
638,2024-03-19,253,4,CO,6280,75.36
639,2024-12-02,27,1,CO,8094,32.38
640,2025-02-07,383,2,AR,21303,21.3
641,2024-06-06,30,1,CL,46480,185.92
642,2025-11-06,492,2,US,39041,39.04
643,2025-11-04,6,1,AR,43102,172.41
644,2025-09-29,974,2,CO,48224,48.22
645,2026-03-27,583,1,CL,3290,13.16
646,2026-03-31,660,1,CL,3739,14.96
647,2026-01-31,73,2,ES,25094,25.09
648,2024-04-04,409,1,BR,26243,104.97
649,2024-04-01,22,4,BR,25560,306.72
650,2026-03-09,413,1,CL,42964,171.86
651,2024-06-06,124,1,CL,28435,113.74
652,2026-01-23,826,5,CO,39651,198.25
653,2024-05-14,368,3,CL,24181,169.27
654,2025-06-08,205,2,MX,31323,31.32
655,2024-10-01,577,3,AR,49677,347.74
656,2025-03-08,831,2,BR,28549,28.55
657,2025-10-07,437,1,ES,22496,89.98
658,2025-04-19,693,1,CO,46868,187.47
659,2024-06-07,954,2,CO,42516,42.52
660,2025-06-21,86,1,MX,5289,21.16
661,2026-03-31,490,1,BR,44947,179.79
662,2024-11-03,862,1,MX,19464,77.86
663,2025-08-05,49,2,AR,33747,33.75
664,2024-04-20,523,2,AR,30551,30.55
665,2025-11-07,738,2,US,23395,23.39
666,2024-09-17,600,1,ES,1166,4.66
667,2024-04-26,759,3,BR,12041,84.29
668,2025-02-06,47,1,CO,19606,78.42
669,2024-11-17,602,3,CL,44026,308.18
670,2025-04-05,639,4,US,12367,148.4
671,2024-08-04,190,1,ES,17094,68.38
672,2025-11-20,109,2,AR,483,0.48
673,2025-02-08,120,1,CO,31368,125.47
674,2025-04-16,709,2,CO,48874,48.87
675,2025-09-08,744,2,ES,40518,40.52
676,2025-01-04,708,3,CO,44343,310.4
677,2025-02-08,824,1,BR,8954,35.82
678,2024-01-15,196,1,AR,45715,182.86
679,2024-07-11,880,1,MX,42608,170.43
680,2024-05-28,666,1,CL,41129,164.52
681,2026-03-19,552,1,US,30471,121.88
682,2024-05-31,486,2,AR,10985,10.98
683,2024-06-05,757,3,MX,30999,216.99
684,2024-01-21,881,2,BR,13294,13.29
685,2024-10-28,584,4,MX,3437,41.24
686,2024-12-07,9,1,CL,46833,187.33
687,2025-03-18,426,4,CO,38023,456.28
688,2025-09-02,749,2,US,2525,2.52
689,2025-05-14,410,2,ES,47588,47.59
690,2025-09-18,958,3,CL,32075,224.53
691,2024-08-25,732,1,AR,27756,111.02
692,2025-08-13,324,2,US,42587,42.59
693,2025-03-03,911,2,MX,40909,40.91
694,2025-10-23,356,2,MX,1463,1.46
695,2024-06-14,295,3,MX,22634,158.44
696,2025-03-24,238,2,ES,44990,44.99
697,2024-12-13,944,3,CL,46971,328.8
698,2025-11-03,480,1,US,47482,189.93
699,2025-12-29,400,5,CL,44212,221.06
700,2025-10-30,753,2,MX,10718,10.72
701,2025-09-28,213,1,CO,5748,22.99
702,2025-11-14,495,1,BR,10344,41.38
703,2025-09-12,504,1,MX,32456,129.82
704,2024-11-06,241,1,AR,1288,5.15
705,2025-01-02,903,1,CO,10494,41.98
706,2024-06-27,848,4,ES,2195,26.34
707,2024-03-06,346,2,ES,14956,14.96
708,2024-05-03,576,1,US,22403,89.61
709,2026-03-14,364,4,CL,36605,439.26
710,2024-09-30,918,1,CO,33876,135.5
711,2025-09-10,686,1,AR,28793,115.17
712,2026-03-29,469,5,CL,7369,36.84
713,2024-04-18,801,3,CL,6776,47.43
714,2025-07-29,43,2,BR,41382,41.38
715,2024-04-30,892,1,US,10391,41.56
716,2026-01-15,300,3,CL,33254,232.78
717,2025-05-25,751,5,BR,42507,212.53
718,2025-01-07,343,4,AR,13331,159.97
719,2025-03-25,993,2,CL,531,0.53
720,2024-09-08,855,4,US,18892,226.7
721,2025-06-01,176,1,US,46971,187.88
722,2026-02-11,425,2,CO,16185,16.18
723,2024-06-04,772,4,MX,15054,180.65
724,2024-05-21,822,2,MX,30164,30.16
725,2025-06-12,814,3,AR,29104,203.73
726,2024-05-29,789,1,CL,34004,136.02
727,2024-03-12,87,1,MX,10869,43.48
728,2025-03-20,63,2,AR,43365,43.37
729,2025-10-18,155,5,AR,41493,207.47
730,2025-12-31,819,3,ES,19480,136.36
731,2025-03-05,412,5,CO,36381,181.91
732,2024-11-07,739,3,US,617,4.32
733,2024-10-13,922,2,BR,45994,45.99
734,2025-02-17,457,3,ES,41018,287.13
735,2026-03-18,634,3,CO,22726,159.08
736,2026-03-11,665,2,BR,19861,19.86
737,2024-03-27,38,2,MX,47620,47.62
738,2026-01-06,758,5,ES,35541,177.71
739,2024-10-17,219,1,ES,20563,82.25
740,2025-06-17,349,4,BR,1634,19.61
741,2024-01-29,912,4,ES,17053,204.64
742,2024-09-04,853,4,CO,27805,333.66
743,2025-06-01,114,3,CL,24543,171.8
744,2024-09-22,643,2,AR,3228,3.23
745,2026-02-13,667,5,MX,19627,98.14
746,2025-08-09,755,1,US,15572,62.29
747,2026-02-02,596,2,CO,43715,43.72
748,2025-06-30,865,2,US,19708,19.71
749,2024-10-18,683,4,CO,37636,451.63
750,2025-11-19,144,3,ES,48433,339.03
751,2024-09-10,108,1,ES,12719,50.88
752,2026-03-08,370,2,BR,46738,46.74
753,2025-03-11,849,2,AR,4175,4.17
754,2025-03-11,910,1,BR,29339,117.36
755,2024-03-20,379,3,MX,38650,270.55
756,2025-07-26,532,4,CL,17381,208.57
757,2025-08-21,511,3,MX,45255,316.79
758,2025-05-16,750,5,CL,10772,53.86
759,2024-05-27,518,1,CO,30096,120.38
760,2024-05-12,992,3,CL,34777,243.44
761,2024-04-30,712,1,MX,2236,8.94
762,2026-02-03,161,5,US,7883,39.41
763,2025-09-08,873,2,AR,24321,24.32
764,2025-08-08,297,1,BR,7816,31.26
765,2025-01-15,313,5,US,19366,96.83
766,2025-05-12,29,4,BR,38741,464.89
767,2025-03-07,50,5,US,18678,93.39
768,2024-08-08,188,4,MX,236,2.83
769,2024-05-05,561,1,CL,3028,12.11
770,2025-03-03,493,2,ES,29746,29.75
771,2024-12-11,801,2,CL,47288,47.29
772,2025-09-12,136,4,ES,41811,501.73
773,2025-04-16,780,2,MX,9863,9.86
774,2026-01-15,334,1,ES,43648,174.59
775,2025-09-30,420,2,MX,22316,22.32
776,2025-07-07,47,5,MX,48328,241.64
777,2024-10-11,662,1,BR,46447,185.79
778,2024-01-26,586,3,CL,46460,325.22
779,2024-11-12,575,3,CO,36757,257.3
780,2024-03-28,198,5,ES,37904,189.52
781,2026-02-14,55,5,ES,12512,62.56
782,2026-02-07,488,2,AR,7982,7.98
783,2025-11-05,959,2,AR,18119,18.12
784,2026-03-16,211,1,CO,38081,152.32
785,2025-03-30,87,4,ES,21099,253.19
786,2025-02-15,604,1,CL,1624,6.5
787,2024-12-14,448,1,AR,34696,138.78
788,2024-11-20,392,1,AR,6609,26.44
789,2025-07-08,173,1,BR,16848,67.39
790,2026-02-25,92,1,MX,44573,178.29
791,2024-06-22,61,3,US,11992,83.94
792,2024-01-28,731,1,MX,6571,26.28
793,2024-11-23,146,2,US,17003,17.0
794,2025-01-19,965,4,AR,3499,41.99
795,2024-07-26,246,4,ES,15598,187.18
796,2025-05-19,521,4,MX,7641,91.69
797,2024-10-02,63,1,ES,26778,107.11
798,2024-03-08,496,1,CO,15418,61.67
799,2024-01-20,276,2,ES,44343,44.34
800,2024-04-13,253,4,CO,8329,99.95
801,2024-11-07,582,2,AR,41767,41.77
802,2025-05-27,209,4,BR,24564,294.77
803,2025-07-07,173,4,ES,27871,334.45
804,2025-07-22,463,1,CL,30551,122.2
805,2025-09-27,297,3,BR,135,0.95
806,2024-03-02,956,5,US,39281,196.41
807,2024-09-13,860,3,US,41532,290.72
808,2024-08-05,600,4,US,3080,36.96
809,2024-06-14,757,2,AR,19802,19.8
810,2024-04-01,405,3,CL,9252,64.76
811,2026-01-12,570,5,MX,13918,69.59
812,2025-09-17,517,5,US,44802,224.01
813,2024-12-16,651,1,CL,46483,185.93
814,2025-04-08,280,1,US,22489,89.96
815,2024-08-03,471,5,US,1140,5.7
816,2025-12-09,137,3,AR,39997,279.98
817,2025-05-02,5,5,CO,11472,57.36
818,2025-02-27,570,5,CO,32145,160.72
819,2026-02-19,403,2,CL,42639,42.64
820,2025-10-28,80,2,CL,44114,44.11
821,2025-03-31,689,1,CL,24766,99.06
822,2025-09-07,367,2,CL,45780,45.78
823,2024-01-09,128,2,BR,29235,29.23
824,2024-01-10,227,3,CL,18524,129.67
825,2025-11-27,944,3,BR,5996,41.97
826,2025-09-20,641,1,CO,14593,58.37
827,2024-08-27,506,5,AR,18499,92.5
828,2025-05-19,927,3,ES,13802,96.61
829,2024-01-08,201,5,CO,26057,130.28
830,2024-04-23,891,1,ES,32475,129.9
831,2024-06-23,566,1,CO,37174,148.7
832,2025-11-19,699,3,BR,4383,30.68
833,2025-08-25,132,3,BR,17114,119.8
834,2025-08-06,877,1,ES,47869,191.48
835,2026-03-12,281,1,CO,1615,6.46
836,2025-12-10,695,2,US,44709,44.71
837,2025-07-27,905,2,MX,42106,42.11
838,2025-11-20,966,3,CL,21268,148.88
839,2025-03-18,865,5,US,8076,40.38
840,2025-11-27,531,2,US,33998,34.0
841,2026-02-16,45,5,BR,3177,15.88
842,2024-10-11,941,2,MX,20825,20.82
843,2024-01-06,402,1,AR,37574,150.3
844,2024-01-26,756,1,CO,27875,111.5
845,2024-03-17,940,1,BR,21676,86.7
846,2024-11-14,65,3,AR,1926,13.48
847,2025-05-06,443,4,ES,41145,493.74
848,2024-12-08,861,1,AR,31136,124.54
849,2024-09-01,982,1,AR,21962,87.85
850,2025-06-16,814,1,AR,39419,157.68
851,2025-09-26,450,4,CO,29358,352.3
852,2025-08-15,128,1,AR,2285,9.14
853,2025-01-21,321,5,CO,4361,21.8
854,2026-03-12,131,1,CL,29061,116.24
855,2024-02-26,309,3,MX,4411,30.88
856,2024-04-14,694,1,AR,19427,77.71
857,2025-01-25,412,1,CL,27042,108.17
858,2024-08-26,886,2,CO,40994,40.99
859,2024-01-11,465,2,CL,28156,28.16
860,2025-09-27,635,1,CO,44387,177.55
861,2026-03-12,27,2,US,38622,38.62
862,2024-07-16,111,1,ES,46846,187.38
863,2024-03-10,608,4,BR,37666,451.99
864,2024-05-09,653,2,US,27691,27.69
865,2025-05-07,743,3,BR,16035,112.25
866,2024-05-20,817,1,BR,20525,82.1
867,2025-08-21,447,2,CO,49538,49.54
868,2025-01-01,319,2,ES,9643,9.64
869,2024-05-30,481,1,US,19175,76.7
870,2025-01-12,994,1,ES,43201,172.8
871,2025-11-25,149,1,ES,36764,147.06
872,2024-02-25,433,1,BR,42079,168.32
873,2024-07-25,805,1,BR,43868,175.47
874,2025-05-02,712,3,MX,39406,275.84
875,2025-12-10,340,4,ES,22097,265.16
876,2025-09-22,307,2,BR,6971,6.97
877,2025-04-10,898,4,AR,32601,391.21
878,2024-08-12,943,1,BR,45530,182.12
879,2024-08-23,478,3,BR,31606,221.24
880,2026-01-22,787,5,US,48601,243.0
881,2025-01-19,211,2,CL,540,0.54
882,2025-01-06,11,1,AR,36452,145.81
883,2024-04-27,146,1,BR,41475,165.9
884,2025-08-22,935,4,AR,2045,24.54
885,2024-07-22,203,1,BR,17270,69.08
886,2026-01-06,179,1,ES,16219,64.88
887,2024-07-01,201,1,CL,17256,69.02
888,2024-04-13,22,4,BR,24933,299.2
889,2025-11-01,807,5,US,13878,69.39
890,2024-11-08,468,1,CL,24502,98.01
891,2025-11-07,176,5,CL,40942,204.71
892,2025-03-20,900,3,AR,9565,66.95
893,2024-05-13,814,1,ES,24885,99.54
894,2025-12-12,384,1,MX,41790,167.16
895,2024-09-07,944,1,ES,38590,154.36
896,2024-07-12,875,2,CL,9836,9.84
897,2024-12-01,254,1,CL,18454,73.82
898,2024-05-09,872,2,ES,32146,32.15
899,2024-08-02,745,1,MX,43583,174.33
900,2025-09-21,67,1,MX,49337,197.35
901,2025-10-22,770,2,MX,34106,34.11
902,2025-04-20,184,1,US,34537,138.15
903,2025-12-12,495,3,MX,31148,218.04
904,2024-10-01,596,2,CL,38371,38.37
905,2025-10-27,38,1,BR,29727,118.91
906,2024-08-28,406,1,MX,24812,99.25
907,2025-08-08,161,5,US,16780,83.9
908,2025-07-17,87,1,AR,19436,77.74
909,2025-03-31,532,2,ES,2796,2.8
910,2025-04-21,525,3,MX,29666,207.66
911,2025-04-23,443,2,CL,32706,32.71
912,2024-11-20,280,2,BR,29046,29.05
913,2024-08-27,272,3,US,5501,38.51
914,2024-10-28,863,2,ES,42282,42.28
915,2024-03-21,805,1,BR,6549,26.2
916,2024-05-01,74,2,ES,13227,13.23
917,2024-12-07,202,3,US,19938,139.57
918,2026-02-02,836,4,CL,18087,217.04
919,2024-07-14,723,3,BR,49408,345.86
920,2026-01-03,758,2,US,659,0.66
921,2026-02-27,307,1,US,26564,106.26
922,2025-02-19,842,2,CO,879,0.88
923,2025-04-28,670,2,CL,9883,9.88
924,2025-02-11,234,1,CO,13854,55.42
925,2025-04-30,240,2,CL,36316,36.32
926,2026-02-14,480,3,MX,22425,156.97
927,2026-03-21,88,1,BR,28201,112.8
928,2026-02-27,965,3,BR,28849,201.94
929,2025-04-05,874,2,US,9206,9.21
930,2025-08-14,895,1,CO,734,2.94
931,2025-05-26,830,3,US,22370,156.59
932,2024-08-18,430,2,CL,26535,26.54
933,2026-02-20,798,3,US,21469,150.28
934,2025-08-24,24,2,AR,9218,9.22
935,2024-06-06,976,5,ES,41377,206.88
936,2026-03-29,618,5,ES,25717,128.59
937,2025-01-25,210,5,AR,35128,175.64
938,2025-01-30,193,2,US,37423,37.42
939,2025-04-07,655,5,AR,11334,56.67
940,2024-04-16,692,2,AR,45255,45.26
941,2025-09-09,501,1,BR,4654,18.62
942,2025-01-30,291,1,US,43325,173.3
943,2025-06-20,72,2,US,34082,34.08
944,2024-01-12,176,1,MX,25731,102.92
945,2024-06-09,114,1,MX,31442,125.77
946,2026-01-30,71,2,CL,13631,13.63
947,2024-05-13,892,1,MX,46609,186.44
948,2025-11-11,487,1,ES,20436,81.74
949,2025-08-24,208,2,CO,30178,30.18
950,2024-10-09,207,1,BR,29311,117.24
951,2024-03-06,845,2,CL,16276,16.28
952,2025-06-22,337,5,MX,30259,151.3
953,2025-04-18,590,1,AR,18968,75.87
954,2025-10-23,903,5,US,45995,229.97
955,2025-12-29,812,1,ES,11577,46.31
956,2025-03-01,256,1,ES,48153,192.61
957,2025-03-18,469,2,CO,12122,12.12
958,2025-12-16,583,1,CO,2961,11.84
959,2024-09-02,907,5,US,41262,206.31
960,2025-07-04,299,3,AR,45847,320.93
961,2026-01-13,740,5,MX,27053,135.27
962,2026-02-19,567,1,US,5115,20.46
963,2026-02-12,108,2,CL,21465,21.46
964,2025-02-23,462,1,BR,33265,133.06
965,2024-02-15,474,1,CO,45613,182.45
966,2025-11-22,768,2,US,48987,48.99
967,2025-02-12,877,1,AR,803,3.21
968,2024-09-13,118,3,BR,21537,150.76
969,2025-11-17,767,2,MX,4571,4.57
970,2024-03-25,562,3,CO,28786,201.5
971,2024-05-23,483,4,CL,10675,128.1
972,2024-06-23,859,1,AR,11715,46.86
973,2024-10-28,128,2,MX,11139,11.14
974,2024-03-20,688,4,CO,18007,216.08
975,2024-06-06,452,2,BR,46919,46.92
976,2024-02-05,915,3,BR,29070,203.49
977,2025-12-14,49,4,CL,34367,412.4
978,2025-10-18,679,3,AR,25699,179.89
979,2025-12-07,316,2,ES,405,0.41
980,2024-02-19,791,2,BR,16464,16.46
981,2025-01-18,931,1,AR,1151,4.6
982,2025-03-07,29,5,US,12692,63.46
983,2025-11-27,686,1,AR,43623,174.49
984,2024-06-20,742,1,MX,33687,134.75
985,2024-04-20,836,1,ES,41177,164.71
986,2024-07-13,640,1,ES,25990,103.96
987,2025-03-14,124,1,AR,23468,93.87
988,2024-11-27,178,1,CO,20825,83.3
989,2024-01-13,399,1,BR,4426,17.7
990,2025-11-04,835,1,ES,24281,97.12
991,2024-02-14,69,5,MX,19861,99.31
992,2026-02-24,614,2,AR,46796,46.8
993,2025-07-03,811,5,CL,37403,187.02
994,2024-06-24,258,5,ES,21356,106.78
995,2025-10-08,714,2,CL,45563,45.56
996,2024-05-16,341,1,CL,45164,180.66
997,2024-11-21,872,3,AR,22061,154.43
998,2024-01-19,624,5,MX,25159,125.8
999,2025-06-07,656,3,ES,38600,270.2
1000,2025-12-22,14,1,ES,49837,199.35
1001,2024-05-07,317,1,MX,49726,198.9
1002,2024-09-06,635,1,BR,24644,98.58
1003,2025-05-25,304,1,MX,13494,53.98
1004,2025-10-19,39,1,CO,39295,157.18
1005,2025-03-30,757,5,BR,18327,91.64
1006,2024-11-21,660,4,AR,34235,410.82
1007,2026-03-21,425,3,US,49288,345.02
1008,2024-01-25,235,4,US,22561,270.73
1009,2024-09-05,211,2,CO,16375,16.38
1010,2026-03-31,704,3,BR,39950,279.65
1011,2025-01-25,534,1,MX,41373,165.49
1012,2024-01-07,67,4,AR,12713,152.56
1013,2024-02-23,650,5,BR,8328,41.64
1014,2024-04-03,178,2,CL,13493,13.49
1015,2024-08-29,520,1,CO,30710,122.84
1016,2024-11-14,169,3,BR,27888,195.22
1017,2024-06-29,621,1,US,37876,151.5
1018,2025-04-04,991,3,US,31634,221.44
1019,2024-03-22,974,5,MX,24854,124.27
1020,2024-06-20,483,2,ES,40037,40.04
1021,2026-01-22,444,4,CL,31688,380.26
1022,2024-01-21,781,2,CL,5554,5.55
1023,2026-02-16,929,5,ES,35305,176.53
1024,2024-06-05,567,3,US,25033,175.23
1025,2025-04-19,314,2,MX,36940,36.94
1026,2025-09-12,493,1,BR,46949,187.8
1027,2025-04-25,201,1,BR,373,1.49
1028,2024-01-14,883,2,CO,24627,24.63
1029,2025-05-18,415,5,MX,48740,243.7
1030,2025-01-17,394,2,CO,38655,38.66
1031,2024-03-13,419,5,AR,25319,126.59
1032,2025-08-02,167,1,MX,16828,67.31
1033,2026-02-28,936,4,US,33497,401.96
1034,2025-12-27,501,3,US,45742,320.19
1035,2024-02-29,667,2,MX,48312,48.31
1036,2024-09-09,249,2,CL,23785,23.79
1037,2025-10-08,724,3,CO,43725,306.07
1038,2025-10-22,152,1,MX,44734,178.94
1039,2024-05-30,261,1,ES,43524,174.1
1040,2024-06-14,13,1,AR,42331,169.32
1041,2025-12-29,939,2,CO,38514,38.51
1042,2024-03-23,531,5,MX,10967,54.84
1043,2025-03-13,259,3,ES,35043,245.3
1044,2025-11-05,908,2,US,48199,48.2
1045,2025-02-25,771,5,CO,5924,29.62
1046,2024-04-21,652,2,CL,22670,22.67
1047,2024-05-26,276,3,CO,26181,183.27
1048,2025-12-16,316,1,BR,32325,129.3
1049,2024-01-02,100,1,CO,27483,109.93
1050,2025-06-21,427,3,CO,28342,198.39
1051,2024-06-23,181,2,CO,8903,8.9
1052,2024-07-21,499,1,AR,29634,118.54
1053,2025-08-03,834,1,BR,3965,15.86
1054,2026-02-06,188,4,BR,17096,205.15
1055,2025-02-22,452,3,ES,7256,50.79
1056,2025-10-13,171,1,AR,24854,99.42
1057,2024-05-07,284,1,AR,38480,153.92
1058,2024-08-28,490,2,CL,6706,6.71
1059,2024-01-10,63,1,AR,43702,174.81
1060,2025-08-19,809,5,AR,13932,69.66
1061,2025-06-18,811,1,ES,34183,136.73
1062,2026-02-18,273,5,MX,49704,248.52
1063,2024-12-11,619,2,US,44786,44.79
1064,2024-12-17,323,4,US,43686,524.23
1065,2025-02-12,388,3,US,21743,152.2
1066,2024-04-12,4,2,CO,26432,26.43
1067,2026-01-12,856,5,BR,1782,8.91
1068,2025-09-08,126,4,US,45927,551.12
1069,2026-02-08,835,1,MX,40624,162.5
1070,2025-12-03,675,4,ES,27174,326.09
1071,2025-11-07,193,1,CO,21214,84.86
1072,2024-01-18,649,2,AR,48322,48.32
1073,2024-11-29,695,2,ES,31854,31.85
1074,2025-02-13,757,3,AR,22928,160.5
1075,2025-03-14,962,5,MX,43244,216.22
1076,2025-12-17,927,1,MX,19358,77.43
1077,2025-09-13,200,3,CL,34182,239.27
1078,2025-08-08,804,4,ES,2180,26.16
1079,2024-05-10,510,4,US,44209,530.51
1080,2025-07-15,896,2,MX,7681,7.68
1081,2025-05-08,679,2,BR,13970,13.97
1082,2024-06-23,772,5,CO,5961,29.8
1083,2024-04-18,446,5,AR,10601,53.01
1084,2024-11-30,925,2,US,14542,14.54
1085,2026-01-06,264,3,CO,8167,57.17
1086,2025-11-12,140,5,CO,47640,238.2
1087,2025-05-18,93,4,US,14767,177.2
1088,2025-08-12,785,5,AR,42304,211.52
1089,2024-12-17,387,5,CO,48334,241.67
1090,2026-01-12,391,3,CL,36924,258.47
1091,2025-03-23,828,1,US,7681,30.72
1092,2024-10-24,90,1,US,48634,194.54
1093,2025-08-29,960,1,AR,37641,150.56
1094,2025-01-11,131,4,MX,37908,454.9
1095,2026-01-24,2,1,ES,35201,140.8
1096,2024-07-13,868,2,MX,21048,21.05
1097,2026-02-28,374,4,CL,8377,100.52
1098,2025-06-16,680,3,BR,7085,49.59
1099,2025-02-08,10,2,MX,20804,20.8
1100,2024-05-28,836,5,CL,14446,72.23
1101,2025-05-26,697,2,ES,18672,18.67
1102,2024-05-29,765,3,CL,46169,323.18
1103,2024-02-05,614,1,ES,45228,180.91
1104,2024-05-06,281,5,CO,37715,188.58
1105,2025-05-04,647,4,MX,19203,230.44
1106,2025-12-22,990,2,CL,21932,21.93
1107,2024-06-05,848,3,CL,48115,336.81
1108,2024-08-18,718,3,CL,11832,82.82
1109,2025-05-14,745,2,CL,43304,43.3
1110,2024-06-12,23,2,US,27784,27.78
1111,2025-11-25,485,5,CL,25748,128.74
1112,2025-02-04,74,2,US,18605,18.61
1113,2025-12-14,946,1,CL,36014,144.06
1114,2025-02-07,100,1,CL,38136,152.54
1115,2024-02-25,871,5,US,30084,150.42
1116,2025-11-01,168,2,MX,45710,45.71
1117,2025-05-09,299,5,BR,14395,71.98
1118,2026-02-05,201,3,AR,23838,166.87
1119,2026-01-13,877,2,CO,9773,9.77
1120,2025-01-20,974,5,CO,11124,55.62
1121,2024-02-27,99,2,MX,11872,11.87
1122,2024-02-23,121,5,CO,22283,111.42
1123,2025-08-30,445,5,CO,47453,237.27
1124,2025-02-17,251,1,BR,26094,104.38
1125,2025-05-15,310,3,BR,42881,300.17
1126,2026-02-02,385,4,CL,44057,528.68
1127,2025-11-05,92,4,CL,42718,512.62
1128,2025-01-26,282,3,MX,24172,169.2
1129,2024-01-12,123,1,AR,32161,128.64
1130,2025-10-18,685,5,BR,1609,8.04
1131,2025-08-23,587,5,MX,18038,90.19
1132,2025-12-11,764,1,ES,11968,47.87
1133,2025-01-28,496,5,CO,28520,142.6
1134,2024-11-01,586,1,US,4261,17.04
1135,2025-12-31,931,4,ES,12216,146.59
1136,2025-02-19,833,3,MX,36541,255.79
1137,2025-07-03,803,4,MX,4289,51.47
1138,2025-06-15,858,2,CO,42809,42.81
1139,2024-05-07,772,4,CO,7789,93.47
1140,2024-07-04,883,2,BR,448,0.45
1141,2025-07-22,458,4,AR,2665,31.98
1142,2024-05-11,589,1,BR,5855,23.42
1143,2025-07-29,263,4,AR,5645,67.74
1144,2024-05-07,519,1,ES,11346,45.38
1145,2025-03-09,968,3,BR,19800,138.6
1146,2024-02-17,969,5,CL,19328,96.64
1147,2025-11-05,547,2,ES,32241,32.24
1148,2025-12-12,321,2,US,39826,39.83
1149,2025-07-05,523,1,AR,43525,174.1
1150,2024-02-15,243,1,BR,19741,78.96
1151,2024-08-08,981,1,ES,14258,57.03
1152,2025-08-28,368,1,CO,40883,163.53
1153,2025-03-08,77,2,US,25120,25.12
1154,2025-10-27,926,1,MX,5556,22.22
1155,2024-09-17,693,2,CO,9487,9.49
1156,2025-07-02,209,1,CO,17755,71.02
1157,2025-10-10,714,3,CO,24488,171.42
1158,2025-07-31,674,3,ES,39745,278.22
1159,2024-06-16,430,4,US,28518,342.22
1160,2025-01-23,27,5,BR,5180,25.9
1161,2024-10-03,128,2,CO,36037,36.04
1162,2025-02-20,68,1,AR,23877,95.51
1163,2024-12-07,797,1,CL,14895,59.58
1164,2024-10-07,11,1,BR,24914,99.66
1165,2024-04-17,802,5,BR,34603,173.02
1166,2026-01-15,897,1,CL,32187,128.75
1167,2024-04-07,542,1,ES,18580,74.32
1168,2025-07-18,278,3,AR,11290,79.03
1169,2024-11-21,970,4,BR,22721,272.65
1170,2026-01-29,695,5,ES,36254,181.27
1171,2025-08-31,904,4,MX,38917,467.0
1172,2024-05-10,266,1,ES,46841,187.36
1173,2024-06-08,674,1,MX,37295,149.18
1174,2026-01-23,274,1,CO,41990,167.96
1175,2025-01-14,725,4,CO,39991,479.89
1176,2025-03-04,724,2,MX,23299,23.3
1177,2026-03-28,480,2,US,28134,28.13
1178,2025-06-17,965,3,CL,15092,105.64
1179,2024-11-08,651,4,US,26741,320.89
1180,2026-02-28,321,4,CO,5308,63.7
1181,2024-03-19,748,1,AR,10920,43.68
1182,2025-08-12,59,1,US,36417,145.67
1183,2025-05-19,828,5,MX,44470,222.35
1184,2025-06-04,955,3,MX,32724,229.07
1185,2025-06-11,702,5,ES,45836,229.18
1186,2024-05-07,416,1,BR,48984,195.94
1187,2024-01-08,732,2,ES,49230,49.23
1188,2024-12-19,251,5,CO,34710,173.55
1189,2025-12-01,624,1,MX,11144,44.58
1190,2025-11-21,953,5,ES,14850,74.25
1191,2024-06-28,77,2,BR,33764,33.76
1192,2024-12-27,976,1,MX,24944,99.78
1193,2024-06-23,383,5,US,44603,223.02
1194,2024-09-12,852,2,CL,7824,7.82
1195,2024-10-24,307,2,US,14063,14.06
1196,2024-01-03,756,3,MX,14351,100.46
1197,2024-11-08,952,5,CO,33885,169.43
1198,2024-02-06,958,2,ES,32099,32.1
1199,2024-02-28,365,1,MX,21631,86.52
1200,2024-11-01,363,1,US,47445,189.78
1201,2024-07-09,412,2,AR,28333,28.33
1202,2025-05-18,203,1,ES,10173,40.69
1203,2025-02-24,127,5,AR,10299,51.5
1204,2026-02-26,673,1,MX,26010,104.04
1205,2025-01-18,307,2,BR,35255,35.26
1206,2024-10-02,112,5,CO,28893,144.47
1207,2024-06-14,144,2,MX,480,0.48
1208,2025-01-02,905,5,BR,7352,36.76
1209,2024-07-13,292,1,MX,27694,110.78
1210,2026-01-31,340,5,BR,43760,218.8
